Customer ID,Recency,Frequency,Monetary,Segment
14378,622,1,131.25,0
14379,44,4,1265.16,1
14380,682,1,48.96,0
14381,52,2,625.9399999999999,1
14382,26,2,1193.6299999999999,1
14383,38,3,1247.69,1
14384,501,1,58.5,0
14385,9,3,202.11,1
14386,297,1,142.4,5
14387,33,3,1727.6,1
14388,10,16,6701.0,1
14389,65,5,1898.01,1
14390,10,13,6373.7300000000005,1
14391,577,1,135.6,0
14392,432,1,266.4,5
14393,218,1,67.95,5
14394,565,1,93.8,0
14395,2,20,8110.610000000001,3
14396,65,7,2079.73,1
14397,3,19,2612.96,1
14398,401,2,707.79,5
14399,394,8,2108.21,5
14400,149,3,1732.47,1
14401,4,22,6795.9,3
14402,652,1,285.6,0
14403,130,6,1880.51,1
14404,34,13,2853.36,1
14405,387,1,195.0,5
14406,119,1,156.75,1
14407,107,6,2157.73,1
14408,11,11,4102.27,1
14409,71,9,3756.09,1
14410,92,11,2631.9,1
14411,311,1,1063.0,5
14412,43,3,1426.19,1
14413,362,4,764.52,5
14414,92,8,2399.33,1
14415,1,23,11980.09,3
14416,22,2,490.22,1
14417,388,1,524.65,5
14418,4,3,1937.25,1
14419,11,7,1254.64,1
14420,99,4,1639.17,1
14421,57,6,2469.37,1
14422,1,19,10271.52,3
14423,218,3,916.6099999999999,5
14424,18,1,322.08,1
14425,435,3,661.39,5
14426,24,17,11727.94,3
14427,50,4,1263.52,1
14428,7,5,1224.06,1
14429,404,1,516.28,5
14430,512,3,1220.9,0
14431,303,4,2614.2,5
14432,10,6,2248.5,1
14433,466,1,280.7,5
14434,22,6,1372.8,1
14435,502,1,90.42,0
14436,99,2,271.70000000000005,1
14437,366,5,936.34,5
14438,306,1,131.9,5
14439,320,5,9443.04,5
14440,8,13,6638.7300000000005,1
14441,1,11,4611.6900000000005,1
14442,205,7,5367.0199999999995,1
14443,54,5,2386.47,1
14444,456,1,120.44,5
14445,456,1,221.65,5
14446,1,5,1200.28,1
14447,19,6,1711.73,1
14448,9,2,375.35,1
14449,19,8,2441.2,1
14450,181,7,1128.44,1
14451,60,12,3258.68,1
14452,11,4,658.95,1
14453,190,1,119.93,1
14454,376,5,977.3,5
14455,432,4,617.72,5
14456,5,9,3017.28,1
14457,311,1,113.64,5
14458,381,1,228.07,5
14459,155,2,5375.741,1
14460,110,9,1093.5,1
14461,148,13,6676.91,1
14462,66,12,2242.81,1
14463,98,4,786.5699999999999,1
14464,568,2,111.0,0
14465,247,11,3925.85,5
14466,29,13,4646.9,1
14467,18,12,2203.2400000000002,1
14468,734,1,204.24,0
14469,416,4,2093.46,5
14470,12,3,712.04,1
14471,591,2,400.95,0
14472,104,9,2118.72,1
14473,74,2,234.34000000000003,1
14474,46,2,1258.8899999999999,1
14475,72,4,1151.15,1
14476,257,1,193.0,5
14477,20,7,1969.6,1
14478,382,4,1276.66,5
14479,254,4,1299.11,5
14480,11,4,1299.52,1
14481,165,5,2284.69,1
14482,18,12,4306.72,1
14483,282,2,257.1,5
14484,50,4,1070.98,1
14485,39,1,162.8,1
14486,512,2,175.5,0
14487,27,7,1391.37,1
14488,68,1,1064.28,1
14489,207,4,1574.93,5
14490,406,2,1273.47,5
14491,175,2,468.13,1
14492,430,7,1921.91,5
14493,7,10,5087.86,1
14494,26,3,401.46,1
14495,51,3,174.8,1
14496,312,7,2668.23,5
14497,309,2,697.0600000000001,5
14498,43,10,3900.83,1
14499,26,7,2101.79,1
14500,88,3,356.85,1
14501,184,2,251.21,1
14502,20,11,2429.83,1
14503,3,6,3543.26,1
14504,47,4,673.26,1
14505,17,19,11879.08,3
14506,17,7,3217.25,1
14507,24,11,3216.7400000000002,1
14508,22,5,822.92,1
14509,534,1,110.95,0
14510,376,3,979.85,5
14511,11,5,1314.81,1
14512,188,7,1215.97,1
14513,101,6,788.01,1
14514,61,9,4380.04,1
14515,18,12,3724.06,1
14516,516,1,151.17,0
14517,33,2,330.45,1
14518,64,1,174.37,1
14519,684,2,203.14,0
14520,2,2,270.6,1
14521,491,1,199.45000000000002,0
14522,24,8,1748.42,1
14523,108,1,241.09,1
14524,32,13,2909.86,1
14525,20,17,8026.54,1
14526,389,1,258.65,5
14527,3,122,27764.21,4
14528,37,1,364.21999999999997,1
14529,60,3,578.61,1
14530,26,16,6088.87,1
14531,480,1,376.34,0
14532,236,11,3845.78,5
14533,25,11,3466.37,1
14534,3,26,6187.66,3
14535,60,9,5973.2300000000005,1
14536,260,1,170.95,5
14537,58,2,641.4,1
14538,65,5,1370.8400000000001,1
14539,16,2,537.48,1
14540,10,11,3709.64,1
14541,59,14,2491.38,1
14542,186,1,103.25,1
14543,29,39,14587.87,3
14544,24,3,2938.53,1
14545,674,1,349.25,0
14546,5,11,5184.84,1
14547,4,8,3974.75,1
14548,151,9,2541.29,1
14549,311,4,913.6,5
14550,11,4,1345.06,1
14551,18,7,878.09,1
14552,152,3,507.93,1
14553,19,9,1818.6,1
14554,10,4,2279.4900000000002,1
14555,57,6,2304.03,1
14556,596,3,815.69,0
14557,85,1,788.38,1
14558,654,3,655.5,0
14559,390,1,75.6,5
14560,7,44,6114.03,3
14561,76,3,1080.76,1
14562,4,26,6638.150000000001,3
14563,510,2,640.54,0
14564,435,2,2605.62,5
14565,96,5,3859.2200000000003,1
14566,111,4,4092.0,1
14567,57,2,1530.3600000000001,1
14568,435,1,919.7,5
14569,1,4,597.3299999999999,1
14570,281,3,613.75,5
14571,425,1,160.0,5
14572,3,11,5526.88,1
14573,180,13,2565.12,1
14574,733,1,143.70000000000002,0
14575,488,1,420.22,0
14576,372,1,70.80000000000001,5
14577,13,7,1364.15,1
14578,3,1,168.63,1
14579,432,1,105.56,5
14580,518,1,14.850000000000001,0
14581,17,2,409.65,1
14582,41,1,114.11,1
14583,6,8,1660.29,1
14584,169,8,1738.16,1
14585,50,5,1143.27,1
14586,277,1,237.36,5
14587,19,9,1580.29,1
14588,578,1,135.39,0
14589,372,1,79.5,5
14590,425,20,2993.37,5
14591,15,4,1320.21,1
14592,35,3,557.94,1
14593,22,12,3665.5299999999997,1
14594,7,2,618.33,1
14595,20,8,2164.45,1
14596,627,1,222.22000000000003,0
14597,11,6,2184.63,1
14598,44,2,384.04,1
14599,390,2,457.89,5
14600,306,2,865.1700000000001,5
14601,11,1,213.96,1
14602,656,1,205.35999999999999,0
14603,275,1,660.0,5
14604,633,1,143.85999999999999,0
14605,374,4,921.5600000000001,5
14606,1,192,30558.25,4
14607,16,22,23763.13,3
14608,4,11,3352.94,1
14609,72,10,1486.2,1
14610,396,2,24.35,5
14611,444,2,604.3299999999999,5
14612,415,1,877.7,5
14613,680,1,76.32000000000001,0
14614,386,1,295.13,5
14615,394,5,951.76,5
14616,243,5,527.78,5
14617,403,2,190.47000000000003,5
14618,9,7,1342.32,1
14619,246,2,1291.24,5
14620,206,2,412.78000000000003,5
14621,1,9,3000.57,1
14622,185,1,320.58000000000004,1
14623,32,10,2016.98,1
14624,57,6,814.07,1
14625,196,11,4497.88,1
14626,24,11,5410.92,1
14627,379,1,462.75,5
14628,91,5,1998.0,1
14629,4,2,955.26,1
14630,484,1,338.65,0
14631,51,6,2025.69,1
14632,263,1,114.56,5
14633,266,1,344.90000000000003,5
14634,438,4,2124.46,5
14635,454,1,215.22,5
14636,36,2,609.85,1
14637,677,1,106.67999999999999,0
14638,51,1,443.6,1
14639,52,9,4978.96,1
14640,24,10,3649.36,1
14641,22,1,110.46,1
14642,59,1,96.12,1
14643,170,5,1679.89,1
14644,68,7,2247.72,1
14645,157,3,876.89,1
14646,2,151,528602.52,2
14647,201,2,506.04,5
14648,416,15,4466.65,5
14649,5,9,3651.19,1
14650,589,1,62.5,0
14651,67,9,2025.52,1
14652,77,1,114.18,1
14653,1,12,3593.06,1
14654,738,1,246.86,0
14655,8,7,3878.51,1
14656,169,5,790.0,1
14657,18,6,1450.19,1
14658,5,2,247.15,1
14659,9,9,2529.93,1
14660,87,2,285.74,1
14661,27,1,107.95,1
14662,29,7,1376.43,1
14663,430,2,490.6,5
14664,20,2,636.24,1
14665,61,7,2749.65,1
14666,24,1,195.25,1
14667,11,54,21593.05,3
14668,445,1,111.63,5
14669,242,7,3216.78,5
14670,280,3,583.33,5
14671,549,2,1127.45,0
14672,235,4,1113.14,5
14673,3,7,3410.81,1
14674,509,1,173.66,0
14675,16,2,1015.58,1
14676,31,12,8356.79,1
14677,593,1,184.91,0
14678,579,1,403.39,0
14679,382,3,1289.44,5
14680,25,58,57369.38,3
14681,71,6,875.1500000000001,1
14682,188,6,1514.81,1
14683,588,1,146.56,0
14684,26,6,1430.03,1
14685,576,8,4536.64,0
14686,414,5,852.53,5
14687,107,3,1402.06,1
14688,8,28,7635.4,3
14689,209,1,112.8,5
14690,44,4,777.68,1
14691,31,5,2114.33,1
14692,137,12,1715.1399999999999,1
14693,265,7,1165.36,5
14694,617,1,244.31,0
14695,519,3,1534.22,0
14696,4,8,2767.9,1
14697,218,2,188.60999999999999,5
14698,2,5,1217.27,1
14699,214,4,702.6,5
14700,32,5,3076.06,1
14701,11,15,4487.11,1
14702,1,29,6679.2300000000005,3
14703,15,1,318.17,1
14704,11,11,1752.92,1
14705,199,1,179.0,5
14706,619,1,367.54,0
14707,436,2,139.2,5
14708,3,5,2212.2799999999997,1
14709,15,25,8886.33,3
14710,14,13,1899.79,1
14711,10,11,2839.62,1
14712,29,4,1328.0700000000002,1
14713,9,21,5414.71,3
14714,24,4,906.24,1
14715,25,8,1825.45,1
14716,43,3,543.28,1
14717,733,1,81.3,0
14718,410,1,226.42,5
14719,2,5,1581.84,1
14720,6,3,663.81,1
14721,379,1,109.07,5
14722,147,3,489.52,1
14723,10,11,2050.25,1
14724,590,1,341.9,0
14725,25,4,1252.74,1
14726,655,1,116.5,0
14727,274,3,463.72999999999996,5
14728,413,1,190.58,5
14729,374,3,899.73,5
14730,1,8,1897.57,1
14731,47,3,380.02,1
14732,8,19,5517.07,3
14733,16,15,16165.17,3
14734,426,4,1056.42,5
14735,4,56,12240.16,3
14736,485,2,374.05,0
14737,4,4,3554.17,1
14738,43,9,1821.9,1
14739,4,25,12287.5,3
14740,197,11,4161.06,1
14741,12,7,1897.59,1
14742,435,1,579.85,5
14743,593,1,50.48,0
14744,16,14,3885.08,1
14745,113,12,2551.41,1
14746,406,4,593.5,5
14747,249,1,328.2,5
14748,29,10,3152.32,1
14749,480,1,310.15,0
14750,736,1,112.03,0
14751,684,2,126.45,0
14752,44,1,389.64,1
14753,87,2,869.51,1
14754,45,6,1547.93,1
14755,10,25,9972.550000000001,3
14756,15,3,2653.76,1
14757,75,1,420.5,1
14758,145,7,2864.97,1
14759,5,3,1625.97,1
14760,297,1,89.2,5
14761,59,3,447.92,1
14762,264,2,417.57,5
14764,47,1,278.3,1
14765,29,3,254.11,1
14766,8,11,6556.13,1
14767,474,1,382.81,0
14768,17,2,192.60000000000002,1
14769,3,17,15514.11,3
14770,232,8,3637.64,5
14771,621,2,594.62,0
14772,112,1,139.26,1
14773,593,1,140.55,0
14774,529,1,241.45,0
14775,58,3,1418.46,1
14776,51,15,3708.3,1
14777,404,1,307.56,5
14778,127,2,730.86,1
14779,281,3,386.15,5
14780,55,2,447.68,1
14782,320,1,200.10000000000002,5
14783,659,1,307.3,0
14784,26,3,449.93,1
14785,10,2,77.4,1
14786,550,1,90.96,0
14787,471,1,110.65,0
14788,7,3,1156.32,1
14789,29,1,197.64,1
14790,17,10,2526.62,1
14791,607,1,303.63,0
14792,64,1,6.2,1
14793,21,2,625.9,1
14794,3,10,1953.9,1
14795,166,1,131.45000000000002,1
14796,1,27,10840.54,3
14797,507,1,300.31,0
14798,53,8,724.31,1
14799,51,2,338.15,1
14800,48,17,7747.17,1
14801,61,1,189.34,1
14802,438,2,1502.98,5
14803,162,3,845.55,1
14804,9,1,353.27,1
14805,15,7,1082.55,1
14806,75,2,303.43,1
14807,391,2,504.14,5
14808,40,8,2718.6,1
14809,621,2,686.76,0
14810,41,13,2531.92,1
14811,387,1,170.5,5
14812,599,1,178.85,0
14813,370,4,1041.79,5
14814,581,1,154.21,0
14815,37,2,778.5,1
14816,197,1,271.85,5
14817,200,7,3959.86,1
14818,74,6,1153.56,1
14819,64,4,456.41,1
14820,21,9,1274.76,1
14821,367,7,1278.95,5
14822,485,1,157.70000000000002,0
14823,180,3,321.43,1
14824,10,10,4022.9100000000003,1
14825,4,24,4919.18,3
14826,582,2,385.2,0
14828,197,13,9839.460000000001,1
14829,29,7,1692.84,1
14830,53,1,188.88,1
14831,680,3,1676.57,0
14832,630,1,322.69,0
14833,499,1,94.8,0
14834,18,7,2206.16,1
14835,529,2,297.0,0
14836,10,3,102.44999999999999,1
14837,90,9,3460.32,1
14838,423,2,769.9200000000001,5
14839,418,3,915.28,5
14840,268,2,362.71,5
14841,53,14,7163.0,1
14842,44,4,2824.69,1
14843,437,1,211.79999999999998,5
14844,64,10,6702.43,1
14845,600,1,150.0,0
14846,427,1,437.4,5
14847,149,3,1348.95,1
14848,405,1,310.56,5
14849,22,43,15763.45,3
14850,312,7,1770.96,5
14851,23,3,829.4100000000001,1
14852,58,18,6132.43,1
14853,24,5,1376.87,1
14854,78,11,4303.06,1
14855,119,7,6520.3,1
14856,36,3,1290.53,1
14857,60,7,3651.851,1
14858,506,1,180.75,0
14859,13,5,1705.64,1
14860,19,1,170.32,1
14861,52,10,1380.73,1
14862,26,2,841.1999999999999,1
14863,29,1,266.76,1
14865,7,4,129.72,1
14866,11,19,20850.22,3
14867,186,16,2952.06,1
14868,3,12,4184.01,1
14869,9,6,2778.14,1
14870,262,6,1838.95,5
14871,3,9,1228.17,1
14872,484,3,816.6,0
14873,210,2,854.13,5
14874,535,1,116.18,0
14875,108,3,2862.4,1
14876,521,2,256.7,0
14877,418,2,425.85,5
14878,13,25,4076.5,3
14879,685,1,185.06,0
14880,77,3,690.59,1
14881,20,1,255.4,1
14882,27,14,3546.65,1
14883,19,6,761.59,1
14884,669,1,120.6,0
14885,132,3,1598.12,1
14886,253,1,364.8,5
14887,79,1,1862.0,1
14888,207,1,369.2,5
14889,336,1,135.9,5
14890,254,3,817.25,5
14891,148,4,1106.73,1
14892,691,1,202.35000000000002,0
14893,10,3,1809.6100000000001,1
14894,85,3,1492.81,1
14895,8,38,25119.54,3
14896,205,8,2083.2200000000003,1
14897,8,8,3140.54,1
14898,23,14,3464.45,1
14899,395,1,1331.38,5
14900,522,1,13.919999999999998,0
14901,11,12,2281.4,1
14902,26,3,1035.6200000000001,1
14903,21,5,2795.33,1
14904,2,4,1630.49,1
14905,158,8,1971.39,1
14906,445,1,68.44,5
14907,3,16,6165.79,1
14908,74,2,381.9,1
14909,437,3,1404.68,5
14910,3,4,434.35,1
14911,1,398,295832.39,2
14912,17,6,1889.25,1
14913,36,8,4073.13,1
14915,91,11,1811.25,1
14916,71,8,3042.95,1
14917,597,2,1123.75,0
14918,116,9,5955.81,1
14919,539,1,359.35,0
14920,213,3,1607.17,5
14921,30,2,1316.07,1
14922,394,2,843.74,5
14923,51,1,749.1,1
14924,246,3,931.01,5
14926,382,2,359.4,5
14927,397,1,308.2,5
14928,628,1,223.91000000000003,0
14929,32,2,836.69,1
14930,109,6,5236.7300000000005,1
14931,5,5,1257.68,1
14932,366,2,1029.66,5
14933,444,4,1770.0,5
14934,82,5,3503.5,1
14935,297,2,2849.83,5
14936,34,12,12410.81,1
14937,57,3,1621.88,1
14938,562,2,2322.43,0
14940,418,2,531.49,5
14941,579,1,182.1,0
14942,402,4,746.56,5
14943,663,1,107.62,0
14944,30,19,9784.67,3
14945,414,1,179.4,5
14946,14,1,100.9,1
14947,72,6,1049.79,1
14948,23,6,1101.97,1
14949,469,4,515.0,5
14950,19,1,371.2,1
14951,79,1,311.69,1
14952,60,32,17629.35,3
14953,25,4,971.32,1
14954,12,2,462.12,1
14955,733,1,163.77,0
14956,421,1,1325.0,5
14957,253,2,261.69,5
14958,147,6,941.99,1
14959,64,4,695.42,1
14960,8,2,221.27,1
14961,11,22,16410.15,3
14962,271,4,366.91,5
14963,10,12,3123.57,1
14964,247,1,206.21,5
14965,96,2,596.09,1
14966,15,6,1064.26,1
14967,50,6,1982.6100000000001,1
14968,30,2,501.24,1
14969,704,1,906.23,0
14970,68,12,4919.35,1
14971,35,3,1097.98,1
14972,128,2,145.07,1
14973,107,3,1314.45,1
14974,37,1,89.94,1
14975,57,2,472.39,1
14976,57,7,790.86,1
14977,726,1,31.929999999999996,0
14978,72,10,3112.19,1
14979,735,1,429.66,0
14980,737,1,150.68,0
14981,246,2,372.92,5
14982,572,1,237.78,0
14983,689,1,183.20000000000002,0
14984,19,6,1260.51,1
14985,198,2,292.01,5
14986,376,2,563.1,5
14987,16,8,1713.85,1
14988,212,7,2038.65,5
14989,662,1,342.4,0
14990,612,2,304.17,0
14991,430,1,314.67,5
14992,442,1,210.5,5
14993,564,1,36.13,0
14994,382,5,946.72,5
14995,39,2,231.98000000000002,1
14996,481,2,442.28999999999996,0
14997,46,4,776.5999999999999,1
14998,170,4,753.18,1
14999,593,1,129.48000000000002,0
15000,48,1,490.52,1
15001,394,2,199.10999999999999,5
15002,116,9,4769.7300000000005,1
15003,473,6,1027.03,5
15004,147,1,1220.77,1
15005,16,56,13977.08,3
15006,51,2,757.78,1
15007,159,1,156.91,1
15008,480,2,360.0,0
15009,12,3,1259.43,1
15010,36,1,308.94,1
15011,396,2,416.6,5
15012,54,3,834.82,1
15013,488,10,1610.82,0
15014,43,2,257.67,1
15015,501,13,2354.97,0
15016,173,5,620.89,1
15017,34,1,125.58,1
15018,39,3,607.46,1
15019,267,1,252.81,5
15020,379,1,198.47,5
15021,9,12,2698.68,1
15022,12,5,1133.44,1
15023,3,20,12008.05,3
15024,10,16,4050.61,1
15025,33,2,979.79,1
15026,80,5,1048.8899999999999,1
15027,31,10,3195.6,1
15028,8,6,1148.91,1
15029,620,1,365.1,0
15030,72,8,1979.91,1
15031,4,14,3102.94,1
15032,256,8,13780.65,5
15033,5,10,2557.18,1
15034,16,14,8231.2,1
15035,90,1,252.73000000000002,1
15036,72,3,429.56,1
15037,376,2,397.76,5
15038,59,9,1265.41,1
15039,10,93,39726.89,4
15040,542,1,7.49,0
15041,170,2,289.4,1
15042,199,2,315.45,5
15043,31,6,2870.3199999999997,1
15044,19,35,16024.15,3
15045,152,2,735.66,1
15046,9,25,7623.79,3
15047,270,1,343.62,5
15048,65,4,479.7,1
15049,274,1,121.17000000000002,5
15050,25,5,4087.19,1
15051,23,9,3926.91,1
15052,319,1,207.73000000000002,5
15053,5,3,693.95,1
15054,12,2,302.1,1
15055,475,3,549.12,0
15056,520,1,113.64999999999999,0
15057,275,5,3255.96,5
15058,25,16,3387.58,1
15059,41,19,3491.2,1
15060,8,4,294.25,1
15061,4,127,137818.52,4
15062,71,8,2585.62,1
15063,213,1,370.79999999999995,5
15064,410,4,1254.41,5
15065,38,5,3326.86,1
15066,53,1,893.59,1
15067,78,5,3862.88,1
15068,46,4,1174.9,1
15069,179,1,1109.53,1
15070,373,3,843.25,5
15071,94,4,1455.56,1
15072,479,1,187.51999999999998,0
15073,10,8,2788.02,1
15074,105,3,1553.1299999999999,1
15075,78,1,773.03,1
15076,173,3,1447.74,1
15077,495,2,2428.08,0
15078,7,53,17761.88,3
15079,213,11,3767.35,1
15080,428,2,546.25,5
15081,22,12,1965.72,1
15082,669,1,93.35000000000001,0
15083,257,1,88.2,5
15084,380,2,965.2,5
15085,730,1,347.54,0
15086,565,2,218.53,0
15087,282,1,306.94,5
15088,21,2,1160.07,1
15089,10,6,2420.84,1
15090,308,1,381.32,5
15091,68,3,1046.6100000000001,1
15092,215,3,776.46,5
15093,18,23,14326.11,3
15094,463,2,83.0,5
15095,104,10,3141.64,1
15096,43,1,219.39000000000001,1
15097,4,3,908.35,1
15098,182,3,39916.5,1
15099,84,1,410.48,1
15100,334,7,2894.7,5
15101,9,6,1477.94,1
15102,531,2,554.67,0
15103,31,2,703.36,1
15104,197,2,993.54,5
15105,18,9,3094.91,1
15106,18,5,1422.52,1
15107,311,9,940.35,5
15108,142,4,1300.25,1
15109,246,3,983.1,5
15110,24,6,1505.8500000000001,1
15111,29,5,2730.87,1
15112,611,1,209.4,0
15113,10,3,3509.43,1
15114,30,12,3400.12,1
15115,18,2,531.85,1
15116,18,4,1352.75,1
15117,15,8,2485.9700000000003,1
15118,134,1,244.8,1
15119,246,1,266.4,5
15120,134,1,358.82,1
15121,50,2,457.72,1
15122,114,11,4487.27,1
15123,7,5,4656.17,1
15124,23,4,450.82,1
15125,25,24,17024.87,3
15126,537,2,449.49,0
15127,66,2,711.5,1
15128,60,5,1783.68,1
15129,50,23,6860.18,3
15130,170,1,330.11,1
15131,395,1,80.28,5
15132,18,5,977.9300000000001,1
15133,128,5,1806.9,1
15134,15,10,1596.29,1
15135,239,2,305.68,5
15136,3,4,1286.7,1
15137,521,2,823.4,0
15138,394,1,502.52,5
15139,240,2,178.96,5
15140,52,8,3243.69,1
15141,458,7,1388.47,5
15142,46,6,2619.92,1
15143,226,2,563.63,5
15144,8,29,12160.31,3
15145,4,4,1194.73,1
15146,165,2,1327.16,1
15147,240,1,623.5,5
15148,11,1,301.29,1
15149,134,5,1554.6100000000001,1
15150,17,13,8977.94,1
15151,423,2,2085.61,5
15152,10,14,5263.83,1
15153,31,1,329.25,1
15154,75,3,1343.72,1
15155,383,1,383.96999999999997,5
15156,1,3,961.49,1
15157,4,5,2654.11,1
15158,45,2,606.02,1
15159,2,34,22116.73,3
15160,357,4,589.27,5
15161,388,1,119.92,5
15162,731,1,312.9,0
15163,18,2,304.47,1
15164,69,9,2028.1100000000001,1
15165,373,1,975.5,5
15166,468,1,167.16,5
15167,321,5,1627.62,5
15168,26,1,106.56,1
15169,382,2,569.22,5
15170,407,1,81.15,5
15171,331,1,1289.5,5
15172,9,5,1624.05,1
15173,381,7,1494.6,5
15174,323,2,481.46,5
15175,72,1,224.14,1
15176,668,1,988.04,0
15177,426,1,948.93,5
15178,260,1,40.5,5
15179,18,13,7491.92,1
15180,367,3,904.4300000000001,5
15181,66,5,1200.2,1
15182,154,11,2998.952,1
15183,548,3,639.93,0
15184,29,4,685.39,1
15185,70,1,310.62,1
15186,14,5,1403.2,1
15187,2,16,4777.18,1
15188,725,1,310.43,0
15189,1,46,17524.38,3
15190,434,1,834.4399999999999,5
15191,463,3,588.05,5
15192,120,5,1981.39,1
15193,61,1,499.32,1
15194,3,28,12427.69,3
15195,3,1,3861.0,1
15196,433,2,313.7,5
15197,11,6,1877.51,1
15198,92,5,571.35,1
15199,59,10,3122.4,1
15200,495,1,549.05,0
15201,87,7,1842.95,1
15202,420,3,6001.49,5
15203,26,15,4400.18,1
15204,357,1,316.58,5
15205,85,2,653.24,1
15206,10,4,420.29999999999995,1
15207,416,3,683.9200000000001,5
15208,1,6,970.52,1
15209,730,1,178.98000000000002,0
15210,225,3,1176.19,5
15211,60,2,1277.48,1
15212,241,2,208.28,5
15213,319,2,328.35,5
15214,2,8,1661.44,1
15215,47,7,2422.43,1
15216,88,2,486.09,1
15217,563,1,426.24,0
15218,11,22,11468.83,3
15219,176,2,685.45,1
15220,52,6,1778.96,1
15221,366,4,2465.4500000000003,5
15222,319,11,3550.91,5
15223,226,5,1417.95,5
15224,358,5,871.36,5
15225,234,1,409.40000000000003,5
15226,311,1,154.41,5
15227,37,9,2488.4900000000002,1
15228,66,6,5580.2699999999995,1
15229,586,1,160.5,0
15230,239,2,429.6,5
15231,621,1,250.26,0
15232,113,2,612.06,1
15233,401,1,59.400000000000006,5
15234,277,1,197.0,5
15235,218,16,2937.81,1
15236,299,1,321.05,5
15237,2,4,1412.32,1
15238,29,3,1071.99,1
15239,10,2,780.59,1
15240,45,12,4459.98,1
15241,67,11,3050.16,1
15242,422,1,302.04,5
15243,74,2,927.2800000000001,1
15244,65,3,912.08,1
15245,134,8,4610.84,1
15246,238,3,780.4,5
15247,122,3,976.06,1
15248,411,3,1893.93,5
15249,32,18,9266.0,3
15250,641,1,60.0,0
15251,9,21,20324.54,3
15252,36,5,2103.41,1
15253,16,8,2055.09,1
15254,127,3,1088.35,1
15255,67,9,3706.02,1
15256,149,2,170.4,1
15257,283,2,685.9,5
15258,169,2,623.16,1
15259,513,4,1182.3799999999999,0
15260,100,25,9188.23,3
15261,135,4,1508.0,1
15262,324,3,418.82,5
15263,107,1,156.51,1
15264,64,2,848.4,1
15265,151,4,3345.64,1
15266,338,5,852.21,5
15267,22,5,1717.36,1
15268,479,3,961.9000000000001,0
15269,24,3,1225.3600000000001,1
15270,16,21,8524.86,3
15271,7,24,4640.29,3
15272,57,6,2030.95,1
15273,600,1,228.96,0
15274,4,2,716.57,1
15275,38,1,615.14,1
15276,66,4,619.8,1
15277,47,2,476.34,1
15278,562,4,496.15999999999997,0
15279,355,5,1580.54,5
15280,172,3,397.52,1
15281,59,16,8543.57,1
15282,570,1,348.59,0
15283,390,3,148.33,5
15284,500,1,24.75,0
15285,408,1,94.92,5
15286,50,1,240.55,1
15287,22,5,856.03,1
15288,43,10,3881.03,1
15289,29,5,1593.09,1
15290,5,26,10496.28,3
15291,26,40,13846.56,3
15292,201,1,178.39,5
15293,666,1,247.5,0
15294,411,1,233.35,5
15295,654,1,207.04,0
15296,51,12,10323.03,1
15297,10,3,641.94,1
15298,2,23,9459.37,3
15299,67,10,7991.54,1
15300,64,1,496.44,1
15301,51,17,7583.04,1
15302,730,1,308.0,0
15303,290,3,1224.18,5
15304,61,9,919.5500000000001,1
15305,555,1,93.6,0
15306,64,9,3484.73,1
15307,96,1,205.3,1
15308,274,1,310.47,5
15309,611,4,797.96,0
15310,479,1,1634.64,0
15311,1,208,116575.49,4
15312,75,12,2930.19,1
15313,110,1,52.0,1
15314,199,3,820.4499999999999,1
15315,64,2,570.5,1
15316,327,1,165.0,5
15317,677,1,129.75,0
15318,4,1,312.62,1
15319,284,1,204.5,5
15320,44,1,267.13,1
15321,71,12,6709.7300000000005,1
15322,86,2,1390.86,1
15323,563,3,434.6,0
15324,701,1,140.22000000000003,0
15325,104,8,1601.46,1
15326,334,5,1700.52,5
15327,53,1,208.75,1
15328,408,1,107.24,5
15329,39,11,2958.83,1
15330,32,2,714.96,1
15331,500,3,767.91,0
15332,366,6,6553.74,5
15333,208,1,1028.56,5
15334,157,3,350.82,1
15335,54,1,170.22,1
15336,402,1,240.5,5
15337,411,1,373.02,5
15338,677,1,277.93,0
15339,66,7,1821.02,1
15340,562,1,105.5,0
15341,81,2,2402.7200000000003,1
15342,130,1,406.09,1
15343,87,1,364.5,1
15344,1,3,563.94,1
15345,46,1,393.54,1
15346,333,3,596.12,5
15347,366,4,1363.6,5
15348,72,1,158.04,1
15349,158,2,463.90999999999997,1
15350,373,2,663.25,5
15351,12,10,3704.89,1
15352,549,1,111.15,0
15353,255,7,3106.12,5
15354,603,3,284.4,0
15355,29,2,277.05,1
15356,31,13,3382.69,1
15358,5,42,17050.41,3
15359,663,8,181.35,0
15360,40,1,427.93,1
15361,362,4,689.07,5
15362,449,2,613.08,5
15363,373,2,1004.11,5
15364,96,2,913.19,1
15365,26,13,4557.13,1
15366,75,7,2389.08,1
15367,57,11,5081.33,1
15368,21,2,722.74,1
15369,492,11,6251.26,0
15370,41,8,3739.01,1
15371,662,1,59.400000000000006,0
15372,137,8,6017.06,1
15373,8,17,3418.84,1
15374,129,2,307.32,1
15375,690,1,60.959999999999994,0
15376,40,3,1221.56,1
15377,383,4,1211.75,5
15378,463,2,246.5,5
15379,169,8,4877.84,1
15380,9,11,3479.0600000000004,1
15381,214,5,1890.5700000000002,5
15382,15,12,13733.550000000001,1
15384,170,4,2027.79,1
15385,40,3,942.08,1
15386,186,1,394.14,1
15387,492,1,468.65,0
15388,270,1,140.54,5
